timestamp,clase,confianza,x1,y1,x2,y2
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:22,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:23,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:24,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:25,mouse,0.71,5,43,320,199
2025-11-29 17:26:26,mouse,0.71,5,43,320,199
2025-11-29 17:26:26,mouse,0.71,5,43,320,199
2025-11-29 17:26:47,mouse,0.55,3,43,318,202
2025-11-29 17:26:47,mouse,0.55,3,43,318,202
2025-11-29 17:26:47,mouse,0.55,3,43,318,202
2025-11-29 17:26:47,mouse,0.55,3,43,318,202
2025-11-29 17:26:48,mouse,0.55,3,43,318,202
2025-11-29 17:26:48,mouse,0.55,3,43,318,202
2025-11-29 17:26:48,mouse,0.55,3,43,318,202
2025-11-29 17:26:48,mouse,0.55,3,43,318,202
2025-11-29 17:26:48,mouse,0.55,3,43,318,202
2025-11-29 17:26:48,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:49,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:50,mouse,0.55,3,43,318,202
2025-11-29 17:26:51,mouse,0.55,3,43,318,202
2025-11-29 17:26:51,mouse,0.55,3,43,318,202
2025-11-29 17:26:51,mouse,0.55,3,43,318,202
2025-11-29 17:26:51,mouse,0.55,3,43,318,202
2025-11-29 17:26:51,mouse,0.55,3,43,318,202
2025-11-29 17:26:51,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:52,mouse,0.55,3,43,318,202
2025-11-29 17:26:53,mouse,0.55,3,43,318,202
2025-11-29 17:26:53,mouse,0.55,3,43,318,202
2025-11-29 17:26:53,mouse,0.55,3,43,318,202
2025-11-29 17:26:53,mouse,0.55,3,43,318,202
2025-11-29 17:26:53,mouse,0.55,3,43,318,202
2025-11-29 17:26:53,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:54,mouse,0.55,3,43,318,202
2025-11-29 17:26:55,mouse,0.55,3,43,318,202
2025-11-29 17:26:55,mouse,0.55,3,43,318,202
2025-11-29 17:26:55,mouse,0.55,3,43,318,202
2025-11-29 17:26:55,mouse,0.55,3,43,318,202
2025-11-29 17:26:55,mouse,0.55,3,43,318,202
2025-11-29 17:26:55,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:56,mouse,0.55,3,43,318,202
2025-11-29 17:26:57,mouse,0.55,3,43,318,202
2025-11-29 17:26:57,mouse,0.55,3,43,318,202
2025-11-29 17:26:57,mouse,0.55,3,43,318,202
2025-11-29 17:26:57,mouse,0.55,3,43,318,202
2025-11-29 17:26:57,mouse,0.55,3,43,318,202
2025-11-29 17:26:57,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:58,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:26:59,mouse,0.55,3,43,318,202
2025-11-29 17:27:00,mouse,0.55,3,43,318,202
2025-11-29 17:27:00,mouse,0.55,3,43,318,202
2025-11-29 17:27:00,mouse,0.55,3,43,318,202
2025-11-29 17:27:00,mouse,0.55,3,43,318,202
2025-11-29 17:27:00,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:01,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:02,mouse,0.55,3,43,318,202
2025-11-29 17:27:03,mouse,0.55,3,43,318,202
2025-11-29 17:27:03,mouse,0.55,3,43,318,202
2025-11-29 17:27:03,mouse,0.55,3,43,318,202
2025-11-29 17:27:03,mouse,0.55,3,43,318,202
2025-11-29 17:27:03,mouse,0.55,3,43,318,202
2025-11-29 17:27:03,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:04,mouse,0.55,3,43,318,202
2025-11-29 17:27:05,mouse,0.55,3,43,318,202
2025-11-29 17:27:05,mouse,0.55,3,43,318,202
2025-11-29 17:27:05,mouse,0.55,3,43,318,202
2025-11-29 17:27:05,mouse,0.55,3,43,318,202
2025-11-29 17:27:05,televisor,0.45,487,85,639,320
2025-11-29 17:27:05,portátil,0.47,1,32,638,471
2025-11-29 17:27:06,avión,0.66,4,187,638,352
2025-11-29 17:27:06,avión,0.74,2,189,638,358
2025-11-29 17:27:06,avión,0.75,2,193,636,351
2025-11-29 17:27:07,avión,0.72,2,192,619,341
2025-11-29 17:27:07,avión,0.69,2,193,595,339
2025-11-29 17:27:07,avión,0.75,2,196,586,338
2025-11-29 17:27:07,avión,0.71,1,200,567,329
2025-11-29 17:27:07,avión,0.73,1,200,568,332
2025-11-29 17:27:07,avión,0.72,1,199,565,325
2025-11-29 17:27:07,avión,0.72,1,199,565,325
2025-11-29 17:27:09,horno,0.54,0,1,638,476
2025-11-29 17:27:09,horno,0.78,1,0,616,465
2025-11-29 17:27:09,cuenco,0.67,167,238,352,367
2025-11-29 17:27:09,horno,0.78,1,0,616,465
2025-11-29 17:27:09,cuenco,0.67,167,238,352,367
2025-11-29 17:27:09,horno,0.51,0,2,618,478
2025-11-29 17:27:09,horno,0.74,0,0,604,475
2025-11-29 17:27:10,horno,0.74,0,0,604,475
2025-11-29 17:27:10,horno,0.48,0,0,612,462
2025-11-29 17:27:10,horno,0.69,0,1,583,462
2025-11-29 17:27:10,hot dog,0.48,193,42,395,102
2025-11-29 17:27:10,horno,0.60,0,0,557,473
2025-11-29 17:27:10,horno,0.52,1,6,551,464
2025-11-29 17:27:10,horno,0.52,1,6,551,464
2025-11-29 17:27:11,persona,0.59,452,78,639,259
2025-11-29 17:27:11,persona,0.59,452,78,639,259
2025-11-29 17:27:11,teléfono celular,0.55,0,2,511,223
2025-11-29 17:27:11,persona,0.51,250,7,639,232
2025-11-29 17:27:12,persona,0.55,318,3,639,242
2025-11-29 17:27:12,persona,0.58,296,64,639,292
2025-11-29 17:27:13,persona,0.46,258,81,639,253
2025-11-29 17:27:13,persona,0.46,258,81,639,253
2025-11-29 17:27:13,horno,0.80,278,55,639,476
2025-11-29 17:27:13,portátil,0.56,300,63,639,471
2025-11-29 17:27:14,portátil,0.56,300,63,639,471
2025-11-29 17:27:14,portátil,0.74,297,61,638,470
2025-11-29 17:27:14,libro,0.60,120,121,639,468
2025-11-29 17:27:14,libro,0.60,120,121,639,468
2025-11-29 17:27:14,persona,0.50,448,191,639,351
2025-11-29 17:27:14,portátil,0.49,0,99,389,469
2025-11-29 17:27:14,teléfono celular,0.47,413,3,639,190
2025-11-29 17:27:16,libro,0.48,0,19,637,477
2025-11-29 17:27:16,libro,0.48,0,19,637,477
2025-11-29 17:27:20,portátil,0.86,222,99,637,469
2025-11-29 17:27:20,auto,0.70,354,253,493,308
2025-11-29 17:27:20,auto,0.73,315,253,488,306
2025-11-29 17:27:21,auto,0.70,0,248,107,312
2025-11-29 17:27:21,auto,0.74,4,237,203,310
2025-11-29 17:27:21,auto,0.85,0,234,207,309
2025-11-29 17:27:21,auto,0.82,407,225,615,311
2025-11-29 17:27:21,auto,0.86,0,231,200,307
2025-11-29 17:27:21,auto,0.86,409,219,632,307
2025-11-29 17:27:21,auto,0.86,412,220,626,307
2025-11-29 17:27:21,auto,0.81,1,227,208,305
2025-11-29 17:27:22,auto,0.85,417,218,631,304
2025-11-29 17:27:22,auto,0.64,1,226,214,300
2025-11-29 17:27:22,auto,0.77,423,211,638,299
2025-11-29 17:27:22,auto,0.68,0,225,213,297
2025-11-29 17:27:22,auto,0.81,428,212,639,299
2025-11-29 17:27:22,auto,0.77,0,223,216,297
2025-11-29 17:27:22,auto,0.81,428,212,639,299
2025-11-29 17:27:22,auto,0.77,0,223,216,297
2025-11-29 17:27:22,auto,0.78,427,212,640,299
2025-11-29 17:27:22,auto,0.74,0,224,218,296
2025-11-29 17:27:22,auto,0.82,426,208,639,298
2025-11-29 17:27:22,auto,0.65,0,223,211,296
2025-11-29 17:27:23,auto,0.86,423,204,640,295
2025-11-29 17:27:23,auto,0.84,0,215,207,294
2025-11-29 17:27:23,auto,0.87,427,200,640,293
2025-11-29 17:27:23,auto,0.71,0,210,209,291
2025-11-29 17:27:23,auto,0.89,437,199,639,294
2025-11-29 17:27:23,auto,0.69,0,211,215,291
2025-11-29 17:27:23,auto,0.81,456,200,639,292
2025-11-29 17:27:23,auto,0.72,25,214,251,287
2025-11-29 17:27:23,teléfono celular,0.55,235,88,638,468
2025-11-29 17:27:24,teléfono celular,0.64,305,104,639,476
2025-11-29 17:27:24,portátil,0.60,305,105,639,477
2025-11-29 17:27:24,teléfono celular,0.71,303,105,639,476
2025-11-29 17:27:24,portátil,0.65,169,87,638,473
2025-11-29 17:27:24,portátil,0.57,185,91,638,476
2025-11-29 17:27:24,teléfono celular,0.55,221,84,638,473
2025-11-29 17:27:24,portátil,0.63,225,84,638,469
2025-11-29 17:27:25,portátil,0.63,225,84,638,469
2025-11-29 17:27:25,portátil,0.58,229,85,638,468
2025-11-29 17:27:25,portátil,0.66,243,88,638,467
2025-11-29 17:27:25,portátil,0.70,203,85,638,467
2025-11-29 17:27:25,portátil,0.70,203,85,638,467
2025-11-29 17:27:26,portátil,0.78,226,82,638,470
2025-11-29 17:27:26,portátil,0.78,226,82,638,470
2025-11-29 17:27:26,portátil,0.74,200,80,637,468
2025-11-29 17:27:26,teléfono celular,0.62,233,82,638,468
2025-11-29 17:27:26,portátil,0.61,235,80,638,468
2025-11-29 17:27:26,cuenco,0.66,416,361,639,467
2025-11-29 17:27:26,cuenco,0.66,416,361,639,467
2025-11-29 17:27:26,cuenco,0.79,356,356,568,461
2025-11-29 17:27:26,cuenco,0.46,564,355,639,475
2025-11-29 17:27:26,taza,0.45,516,294,575,378
2025-11-29 17:27:26,tijeras,0.45,146,238,639,470
2025-11-29 17:27:27,cuenco,0.54,1,292,212,398
2025-11-29 17:27:27,cuenco,0.54,1,292,212,398
2025-11-29 17:27:27,cuenco,0.76,0,285,188,396
2025-11-29 17:27:27,cuenco,0.66,0,278,185,387
2025-11-29 17:27:27,cuenco,0.66,0,278,185,387
2025-11-29 17:27:27,cuenco,0.81,1,284,200,392
2025-11-29 17:27:28,cuenco,0.81,1,284,200,392
2025-11-29 17:27:28,cuenco,0.85,0,284,200,396
2025-11-29 17:27:28,cuenco,0.84,0,282,191,398
2025-11-29 17:27:28,mesa de comedor,0.46,0,198,629,472
2025-11-29 17:27:28,cuenco,0.84,0,282,191,398
2025-11-29 17:27:28,mesa de comedor,0.46,0,198,629,472
2025-11-29 17:27:28,cuenco,0.86,0,283,193,404
2025-11-29 17:27:28,mesa de comedor,0.59,0,191,638,471
2025-11-29 17:27:28,cuenco,0.76,0,286,189,419
2025-11-29 17:27:28,mesa de comedor,0.54,0,196,637,471
2025-11-29 17:27:29,cuenco,0.76,0,286,189,419
2025-11-29 17:27:29,mesa de comedor,0.54,0,196,637,471
2025-11-29 17:27:29,cuenco,0.76,0,286,189,419
2025-11-29 17:27:29,mesa de comedor,0.54,0,196,637,471
2025-11-29 17:27:29,cuenco,0.76,0,286,189,419
2025-11-29 17:27:29,mesa de comedor,0.54,0,196,637,471
2025-11-29 17:27:29,cuenco,0.80,0,287,192,417
2025-11-29 17:27:29,mesa de comedor,0.52,0,191,639,472
2025-11-29 17:27:29,cuenco,0.75,0,286,194,415
2025-11-29 17:27:29,mesa de comedor,0.56,0,190,639,471
2025-11-29 17:27:29,cuenco,0.81,0,288,197,416
2025-11-29 17:27:29,mesa de comedor,0.52,0,192,640,470
2025-11-29 17:27:29,cuenco,0.81,0,288,197,416
2025-11-29 17:27:29,mesa de comedor,0.52,0,192,640,470
2025-11-29 17:27:29,cuenco,0.82,0,288,204,416
2025-11-29 17:27:29,mesa de comedor,0.57,0,194,640,472
2025-11-29 17:27:30,cuenco,0.81,0,287,201,416
2025-11-29 17:27:30,mesa de comedor,0.55,0,194,639,472
2025-11-29 17:27:30,cuenco,0.80,0,287,203,415
2025-11-29 17:27:30,mesa de comedor,0.58,0,194,640,472
2025-11-29 17:27:30,cuenco,0.83,0,287,201,416
2025-11-29 17:27:30,mesa de comedor,0.56,0,193,639,472
2025-11-29 17:27:30,cuenco,0.82,0,288,200,416
2025-11-29 17:27:30,mesa de comedor,0.57,0,193,639,472
2025-11-29 17:27:30,cuenco,0.85,0,288,201,417
2025-11-29 17:27:30,mesa de comedor,0.60,0,193,639,471
2025-11-29 17:27:30,cuenco,0.85,0,288,201,417
2025-11-29 17:27:30,mesa de comedor,0.60,0,193,639,471
2025-11-29 17:27:31,cuenco,0.87,0,283,202,406
2025-11-29 17:27:31,mesa de comedor,0.59,0,192,640,470
2025-11-29 17:27:31,cuenco,0.80,0,275,199,395
2025-11-29 17:27:31,mesa de comedor,0.50,0,192,640,472
2025-11-29 17:27:31,cuenco,0.85,0,271,200,387
2025-11-29 17:27:31,mesa de comedor,0.49,0,196,634,472
2025-11-29 17:27:31,cuenco,0.85,0,271,200,387
2025-11-29 17:27:31,mesa de comedor,0.49,0,196,634,472
2025-11-29 17:27:31,cuenco,0.82,126,299,343,405
2025-11-29 17:27:31,portátil,0.75,229,92,638,469
2025-11-29 17:27:32,portátil,0.67,207,85,638,469
2025-11-29 17:27:32,portátil,0.50,158,70,637,467
2025-11-29 17:27:32,auto,0.54,483,394,546,429
2025-11-29 17:27:32,persona,0.53,426,436,517,480
2025-11-29 17:27:32,persona,0.52,430,436,517,479
2025-11-29 17:27:33,auto,0.47,572,379,639,479
2025-11-29 17:27:33,auto,0.47,572,379,639,479
2025-11-29 17:27:33,persona,0.69,57,397,175,475
2025-11-29 17:27:33,persona,0.54,231,380,322,479
2025-11-29 17:27:33,persona,0.48,462,2,639,470
2025-11-29 17:27:33,persona,0.77,71,408,196,479
2025-11-29 17:27:33,persona,0.45,373,374,494,479
2025-11-29 17:27:33,persona,0.63,0,410,57,480
2025-11-29 17:27:33,persona,0.46,0,415,105,479
2025-11-29 17:27:33,persona,0.63,0,409,117,479
2025-11-29 17:27:34,persona,0.69,3,406,131,479
2025-11-29 17:27:34,persona,0.55,230,438,335,479
2025-11-29 17:27:34,persona,0.68,8,409,139,478
2025-11-29 17:27:34,persona,0.73,8,404,135,479
2025-11-29 17:27:34,persona,0.54,237,436,345,479
2025-11-29 17:27:34,persona,0.71,0,396,132,479
2025-11-29 17:27:34,persona,0.65,222,427,337,480
2025-11-29 17:27:34,persona,0.77,0,392,127,478
2025-11-29 17:27:34,persona,0.70,215,423,328,480
2025-11-29 17:27:34,persona,0.50,518,389,639,479
2025-11-29 17:27:34,persona,0.77,0,392,128,479
2025-11-29 17:27:34,persona,0.72,215,423,328,480
2025-11-29 17:27:34,persona,0.60,524,390,639,479
2025-11-29 17:27:35,persona,0.74,0,391,134,479
2025-11-29 17:27:35,persona,0.69,223,423,338,480
2025-11-29 17:27:35,persona,0.47,528,390,639,479
2025-11-29 17:27:35,persona,0.74,1,390,136,479
2025-11-29 17:27:35,persona,0.65,225,423,339,480
2025-11-29 17:27:35,persona,0.75,210,414,327,480
2025-11-29 17:27:35,persona,0.74,0,386,122,478
2025-11-29 17:27:35,persona,0.77,0,368,77,478
2025-11-29 17:27:35,persona,0.72,151,394,290,479
2025-11-29 17:27:35,persona,0.58,345,385,468,479
2025-11-29 17:27:35,persona,0.52,472,362,633,478
2025-11-29 17:27:35,persona,0.77,0,363,82,476
2025-11-29 17:27:35,persona,0.76,158,390,296,479
2025-11-29 17:27:35,persona,0.64,455,353,632,478
2025-11-29 17:27:35,persona,0.47,347,381,472,479
2025-11-29 17:27:35,persona,0.77,167,386,304,475
2025-11-29 17:27:35,persona,0.73,0,361,97,475
2025-11-29 17:27:35,persona,0.64,476,353,632,479
2025-11-29 17:27:35,persona,0.56,350,377,475,479
2025-11-29 17:27:35,persona,0.70,153,372,287,457
2025-11-29 17:27:35,persona,0.59,0,346,84,475
2025-11-29 17:27:35,persona,0.48,328,365,447,473
2025-11-29 17:27:36,persona,0.71,0,340,99,475
2025-11-29 17:27:36,persona,0.62,357,363,489,474
2025-11-29 17:27:36,persona,0.61,171,367,312,458
2025-11-29 17:27:36,persona,0.58,497,339,639,476
2025-11-29 17:27:36,persona,0.71,0,340,99,475
2025-11-29 17:27:36,persona,0.62,357,363,489,474
2025-11-29 17:27:36,persona,0.61,171,367,312,458
2025-11-29 17:27:36,persona,0.58,497,339,639,476
2025-11-29 17:27:36,persona,0.77,0,343,96,476
2025-11-29 17:27:36,persona,0.65,169,371,313,463
2025-11-29 17:27:36,persona,0.65,0,343,79,460
2025-11-29 17:27:36,persona,0.64,157,371,298,464
2025-11-29 17:27:36,persona,0.45,353,366,484,477
2025-11-29 17:27:36,persona,0.74,431,327,628,475
2025-11-29 17:27:36,persona,0.71,147,365,283,454
2025-11-29 17:27:36,persona,0.67,320,358,453,472
2025-11-29 17:27:36,persona,0.56,0,340,70,449
2025-11-29 17:27:36,persona,0.74,431,327,628,475
2025-11-29 17:27:36,persona,0.71,147,365,283,454
2025-11-29 17:27:36,persona,0.67,320,358,453,472
2025-11-29 17:27:36,persona,0.56,0,340,70,449
2025-11-29 17:27:37,persona,0.72,166,359,289,440
2025-11-29 17:27:37,mesa de comedor,0.65,10,8,640,474
2025-11-29 17:27:37,mesa de comedor,0.75,7,4,639,474
2025-11-29 17:27:37,pizza,0.48,120,356,448,477
2025-11-29 17:27:37,pizza,0.47,316,253,518,395
2025-11-29 17:27:37,mesa de comedor,0.75,7,4,639,474
2025-11-29 17:27:37,pizza,0.48,120,356,448,477
2025-11-29 17:27:37,pizza,0.47,316,253,518,395
2025-11-29 17:27:38,mesa de comedor,0.75,7,4,639,474
2025-11-29 17:27:38,pizza,0.48,120,356,448,477
2025-11-29 17:27:38,pizza,0.47,316,253,518,395
2025-11-29 17:27:38,mesa de comedor,0.77,6,5,640,476
2025-11-29 17:27:38,mesa de comedor,0.77,5,4,638,475
2025-11-29 17:27:38,mesa de comedor,0.77,5,4,638,475
2025-11-29 17:27:38,mesa de comedor,0.77,5,3,638,476
2025-11-29 17:27:38,mesa de comedor,0.76,5,3,639,476
2025-11-29 17:27:38,pizza,0.52,82,119,339,211
2025-11-29 17:27:39,mesa de comedor,0.77,4,4,639,476
2025-11-29 17:27:39,pizza,0.56,82,118,339,210
2025-11-29 17:27:39,mesa de comedor,0.77,4,4,639,476
2025-11-29 17:27:39,pizza,0.51,80,116,339,210
2025-11-29 17:27:39,mesa de comedor,0.78,5,4,638,475
2025-11-29 17:27:39,pizza,0.52,92,351,421,475
2025-11-29 17:27:39,pizza,0.45,76,114,334,209
2025-11-29 17:27:39,mesa de comedor,0.72,4,5,637,475
2025-11-29 17:27:39,pizza,0.46,86,351,410,477
2025-11-29 17:27:39,mesa de comedor,0.75,4,8,631,475
2025-11-29 17:27:39,persona,0.62,474,83,639,302
2025-11-29 17:27:39,pizza,0.55,85,349,405,474
2025-11-29 17:27:39,mesa de comedor,0.75,4,8,631,475
2025-11-29 17:27:39,persona,0.62,474,83,639,302
2025-11-29 17:27:39,pizza,0.55,85,349,405,474
2025-11-29 17:27:39,mesa de comedor,0.75,4,8,631,475
2025-11-29 17:27:39,persona,0.62,474,83,639,302
2025-11-29 17:27:39,pizza,0.55,85,349,405,474
2025-11-29 17:27:40,avión,0.53,0,8,637,474
2025-11-29 17:27:41,persona,0.50,221,64,639,220
2025-11-29 17:27:41,teléfono celular,0.47,0,6,604,235
2025-11-29 17:27:41,persona,0.61,397,7,639,472
2025-11-29 17:27:41,teléfono celular,0.59,0,4,595,468
2025-11-29 17:27:41,portátil,0.55,0,5,621,468
2025-11-29 17:27:41,teléfono celular,0.69,0,4,571,467
2025-11-29 17:27:41,persona,0.60,421,1,638,469
2025-11-29 17:27:41,portátil,0.53,0,5,607,467
2025-11-29 17:27:42,portátil,0.67,0,5,611,468
2025-11-29 17:27:42,teléfono celular,0.56,0,4,581,467
2025-11-29 17:27:42,persona,0.53,407,3,638,469
2025-11-29 17:27:42,portátil,0.68,0,4,585,468
2025-11-29 17:27:42,persona,0.48,360,24,639,465
2025-11-29 17:27:42,persona,0.46,145,8,639,471
2025-11-29 17:27:43,persona,0.61,366,0,639,228
2025-11-29 17:27:43,persona,0.48,370,0,638,469
2025-11-29 17:27:43,teléfono celular,0.71,0,4,609,475
2025-11-29 17:27:43,persona,0.59,417,32,638,469
2025-11-29 17:27:43,persona,0.79,206,4,639,302
2025-11-29 17:27:43,persona,0.60,345,4,639,251
2025-11-29 17:27:43,persona,0.52,434,25,639,289
2025-11-29 17:27:43,persona,0.50,404,45,639,303
2025-11-29 17:27:43,persona,0.47,182,3,638,325
2025-11-29 17:27:44,persona,0.56,306,13,639,472
2025-11-29 17:27:44,persona,0.68,373,18,639,275
2025-11-29 17:27:44,persona,0.53,361,19,639,279
2025-11-29 17:27:49,persona,0.66,349,6,639,252
2025-11-29 17:27:49,teléfono celular,0.53,0,21,595,371
2025-11-29 17:27:50,persona,0.58,373,35,639,318
2025-11-29 17:27:50,persona,0.52,391,53,639,337
2025-11-29 17:27:50,persona,0.55,403,63,639,347
2025-11-29 17:27:50,persona,0.61,240,42,639,241
2025-11-29 17:27:52,persona,0.56,299,41,639,290
2025-11-29 17:27:52,portátil,0.56,0,14,623,458
2025-11-29 17:27:52,persona,0.55,340,94,639,325
2025-11-29 17:27:52,persona,0.54,355,103,639,355
2025-11-29 17:27:52,persona,0.60,343,75,639,313
2025-11-29 17:27:52,portátil,0.46,0,17,600,476
2025-11-29 17:27:53,persona,0.61,344,53,638,321
2025-11-29 17:27:53,persona,0.76,324,10,639,289
2025-11-29 17:27:53,libro,0.53,0,27,591,471
2025-11-29 17:27:53,persona,0.67,354,51,639,322
2025-11-29 17:27:53,portátil,0.63,0,29,599,470
2025-11-29 17:27:54,persona,0.66,343,23,639,297
2025-11-29 17:27:54,mouse,0.52,571,368,638,480
2025-11-29 17:27:54,persona,0.66,365,48,638,310
2025-11-29 17:27:54,portátil,0.49,1,27,623,473
2025-11-29 17:27:56,portátil,0.45,295,101,639,469
2025-11-29 17:27:57,portátil,0.63,296,103,638,471
2025-11-29 17:27:57,portátil,0.64,301,103,639,470
2025-11-29 17:27:57,portátil,0.56,303,104,638,471
2025-11-29 17:27:57,portátil,0.56,303,104,638,471
2025-11-29 17:27:58,teléfono celular,0.57,302,101,639,473
2025-11-29 17:27:58,portátil,0.83,304,99,639,470
2025-11-29 17:27:58,teléfono celular,0.78,302,99,639,471
2025-11-29 17:27:58,teléfono celular,0.86,301,98,639,473
2025-11-29 17:27:58,teléfono celular,0.81,296,97,639,472
2025-11-29 17:27:59,teléfono celular,0.86,299,99,639,472
2025-11-29 17:27:59,teléfono celular,0.76,303,99,639,473
